Date,SP500,Futures,Nikkei,FTSE,DAX
2020-06-03,3122.87,3117.75,22613.76,6382.41,12487.36
2020-06-02,3080.82,3077.0,22325.61,6220.14,12021.28
2020-06-01,3055.73,3054.0,22062.39,6166.42,
2020-05-29,3044.31,3042.0,21877.89,6076.6,11586.85
2020-05-28,3029.73,3038.0,21916.31,6218.79,11781.13
2020-05-27,3036.13,3035.5,21419.23,6144.25,11657.69
2020-05-26,2991.77,2994.5,21271.17,6067.76,11504.65
2020-05-22,2955.45,2953.0,20388.16,5993.28,11073.87
2020-05-21,2948.51,2937.0,20552.31,6015.25,11065.93
2020-05-20,2971.61,2968.5,20595.15,6067.16,11223.71
2020-05-19,2922.94,2918.75,20433.45,6002.23,11075.29
2020-05-18,2953.91,2948.0,20133.73,6048.59,11058.87
2020-05-15,2863.7,2846.5,20037.47,5799.77,10465.17
2020-05-14,2852.5,2847.0,19914.78,5741.54,10337.02
2020-05-13,2820.0,2813.0,20267.05,5904.05,10542.66
2020-05-12,2870.12,2852.5,20366.48,5994.77,10819.5
2020-05-11,2930.32,2922.75,20390.66,5939.73,10824.99
2020-05-08,2929.8,2928.5,20179.09,,10904.48
2020-05-07,2881.19,2880.0,19674.77,5935.98,10759.27
2020-05-06,2848.42,2833.5,,5853.76,10606.2
2020-05-05,2868.44,2858.25,,5849.42,10729.46
2020-05-04,2842.74,2825.25,,5753.78,10466.8
2020-05-01,2830.71,2821.75,19619.35,5763.06,
2020-04-30,2912.43,2902.5,20193.69,5901.21,10861.64
2020-04-29,2939.51,2941.0,,6115.25,11107.74
2020-04-28,2863.39,2867.25,19771.19,5958.5,10795.63
2020-04-27,2878.48,2869.0,19783.22,5846.79,10659.99
2020-04-24,2836.74,2829.5,19262.0,5752.23,10336.09
2020-04-23,2797.8,2780.75,19429.44,5826.61,10513.79
2020-04-22,2799.31,2788.5,19137.95,5770.63,10415.03
2020-04-21,2736.56,2732.0,19280.78,5641.03,10249.85
2020-04-20,2823.16,2806.5,19669.12,5812.83,10675.9
2020-04-17,2874.56,2870.0,19897.26,5786.96,10625.78
2020-04-16,2799.55,2787.5,19290.2,5628.43,10301.54
2020-04-15,2783.36,2775.0,19550.09,5597.65,10279.76
2020-04-14,2846.06,2843.0,19638.81,5791.31,10696.56
2020-04-13,2761.63,2759.25,19043.4,,
2020-04-09,2789.82,2779.75,19345.77,5842.66,10564.74
2020-04-08,2749.98,2735.0,19353.24,5677.73,10332.89
2020-04-07,2659.41,2642.0,18950.18,5704.45,10356.7
2020-04-06,2663.68,2644.5,18576.3,5582.39,10075.17
2020-04-03,2488.65,2482.75,17820.19,5415.5,9525.77
2020-04-02,2526.9,2516.5,17818.72,5480.22,9570.82
2020-04-01,2470.5,2448.0,18065.41,5454.57,9544.75
2020-03-31,2584.59,2569.75,18917.01,5671.96,9935.84
2020-03-30,2626.65,2611.25,19084.97,5563.74,9815.97
2020-03-27,2541.47,2524.0,19389.43,5510.33,9632.52
2020-03-26,2630.07,2608.0,18664.6,5815.73,10000.96
2020-03-25,2475.56,2467.0,19546.63,5688.2,9874.26
2020-03-24,2447.33,2438.0,18092.35,5446.01,9700.57
2020-03-23,2237.4,2220.5,16887.78,4993.89,8741.15
2020-03-20,2304.92,2437.98,,5190.78,8928.95
2020-03-19,2409.39,2403.25,16552.83,5151.61,8610.43
2020-03-18,2398.1,2414.0,16726.55,5080.58,8441.71
2020-03-17,2529.19,2495.5,17011.53,5294.9,8939.1
2020-03-16,2386.13,2416.25,17002.04,5151.08,8742.25
2020-03-13,2711.02,2696.0,17431.05,5366.11,9232.08
2020-03-12,2480.64,2469.0,18559.63,5237.48,9161.13
2020-03-11,2741.38,2740.25,19416.06,5876.52,10438.68
2020-03-10,2882.23,2865.75,19867.12,5960.23,10475.49
2020-03-09,2746.56,2747.75,19698.76,5965.77,10625.02
2020-03-06,2972.37,2964.0,20749.75,6462.55,11541.87
2020-03-05,3023.94,3015.5,21329.12,6705.43,11944.72
2020-03-04,3130.12,3114.75,21100.06,6815.59,12127.69
2020-03-03,3003.37,2997.0,21082.73,6718.2,11985.39
2020-03-02,3090.23,3065.0,21344.08,6654.89,11857.87
2020-02-28,2954.22,2951.0,21142.96,6580.61,11890.35
2020-02-27,2978.76,2957.0,21948.23,6796.4,12367.46
2020-02-26,3116.39,3110.25,22426.19,7042.47,12774.88
2020-02-25,3128.21,3132.5,22605.41,7017.88,12790.49
2020-02-24,3225.89,3226.25,,7156.83,13035.24
2020-02-21,3337.75,3339.25,23386.74,7403.92,13579.33
2020-02-20,3373.23,3369.25,23479.15,7436.64,13664.0
2020-02-19,3386.15,3387.25,23400.7,7457.02,13789.0
2020-02-18,3370.29,3369.25,23193.8,7382.01,13681.19
2020-02-14,3380.16,3381.0,23687.59,7409.13,13744.21
2020-02-13,3373.94,3377.5,23827.73,7452.03,13745.43
2020-02-12,3379.45,3380.5,23861.21,7534.37,13749.78
2020-02-11,3357.75,3357.5,,7499.44,13627.84
2020-02-10,3352.09,3353.0,23685.98,7446.88,13494.03
2020-02-07,3327.71,3325.5,23827.98,7466.7,13513.81
2020-02-06,3345.78,3345.25,23873.59,7504.79,13574.82
2020-02-05,3334.69,3335.0,23319.56,7482.48,13478.33
2020-02-04,3297.59,3299.5,23084.59,7439.82,13281.74
2020-02-03,3248.92,3245.5,22971.94,7326.31,13045.19
2020-01-31,3225.52,3224.0,23205.18,7286.01,12981.97
2020-01-30,3283.66,3289.75,22977.75,7381.96,13157.12
2020-01-29,3273.4,3272.5,23379.4,7483.57,13345.0
2020-01-28,3276.24,3278.25,23215.71,7480.69,13323.69
2020-01-27,3243.63,3239.5,23343.51,7412.05,13204.77
2020-01-24,3295.47,3293.5,23827.18,7585.98,13576.68
2020-01-23,3325.54,3326.0,23795.44,7507.67,13388.42
2020-01-22,3321.75,3319.75,24031.35,7571.92,13515.75
2020-01-21,3320.79,3319.5,23864.56,7610.7,13555.87
2020-01-17,3329.62,3325.0,24041.26,7674.56,13526.13
2020-01-16,3316.81,3316.5,23933.13,7609.81,13429.43
2020-01-15,3289.29,3293.75,23916.58,7642.8,13432.3
2020-01-14,3283.15,3288.0,24025.17,7622.35,13456.49
2020-01-13,3288.13,3289.75,,7617.6,13451.52
2020-01-10,3265.35,3264.75,23850.57,7587.85,13483.31
2020-01-09,3274.7,3276.0,23739.87,7598.12,13495.06
2020-01-08,3253.05,3260.25,23204.76,7574.93,13320.18
2020-01-07,3237.18,3235.25,23575.72,7573.85,13226.83
2020-01-06,3246.28,3243.5,23204.86,7575.34,13126.99
2020-01-03,3234.85,3235.5,,7622.4,13219.14
2020-01-02,3257.85,3259.0,,7604.3,13385.93
2019-12-31,3230.78,3231.0,,7542.44,
2019-12-30,3221.29,3223.5,23656.62,7587.05,13249.01
2019-12-27,3240.02,3237.5,23837.72,7644.9,13337.11
2019-12-26,3239.91,3244.5,23924.92,,
2019-12-24,3223.38,3225.75,23830.58,7632.24,
2019-12-23,3224.01,3227.25,23821.11,7623.59,13300.98
2019-12-20,3221.22,3231.02,23816.63,7582.48,13318.9
2019-12-19,3205.37,3207.1,23864.85,7573.82,13211.96
2019-12-18,3191.14,3194.75,23934.43,7540.75,13222.16
2019-12-17,3192.52,3192.0,24066.12,7525.28,13287.83
2019-12-16,3191.45,3194.25,23952.35,7519.05,13407.66
2019-12-13,3168.8,3172.0,24023.1,7353.44,13282.72
2019-12-12,3168.57,3168.0,23424.81,7273.47,13221.64
2019-12-11,3141.63,3143.0,23391.86,7216.25,13146.74
2019-12-10,3132.52,3136.0,23410.19,7213.76,13070.72
2019-12-09,3135.96,3134.5,23430.7,7233.9,13105.61
2019-12-06,3145.91,3146.0,23354.4,7239.66,13166.58
2019-12-05,3117.43,3117.75,23300.09,7137.85,13054.8
2019-12-04,3112.76,3111.0,23135.23,7188.5,13140.57
2019-12-03,3093.2,3091.0,23379.81,7158.76,12989.29
2019-12-02,3113.87,3114.25,23529.5,7285.94,12964.68
2019-11-29,3140.98,3143.75,23293.91,7346.53,13236.38
2019-11-27,3153.63,3153.75,23437.77,7429.78,13287.07
2019-11-26,3140.52,3143.75,23373.32,7403.14,13236.42
2019-11-25,3133.64,3132.75,23292.81,7396.29,13246.45
2019-11-22,3110.29,3111.5,23112.88,7326.81,13163.88
2019-11-21,3103.54,3104.0,23038.58,7238.55,13137.7
2019-11-20,3108.46,3109.0,23148.57,7262.49,13158.14
2019-11-19,3120.18,3118.5,23292.65,7323.8,13221.12
2019-11-18,3122.03,3121.75,23416.76,7307.7,13207.01
2019-11-15,3120.46,3118.25,23303.32,7302.94,13241.75
2019-11-14,3096.63,3097.0,23141.55,7292.76,13180.23
2019-11-13,3094.04,3095.5,23319.87,7351.21,13230.07
2019-11-12,3091.84,3092.0,23520.01,7365.44,13283.51
2019-11-11,3087.01,3087.5,23331.84,7328.54,13198.37
2019-11-08,3093.08,3090.5,23391.87,7359.38,13228.56
2019-11-07,3085.18,3086.0,23330.32,7406.41,13289.46
2019-11-06,3076.78,3075.5,23303.82,7396.65,13179.89
2019-11-05,3074.62,3072.0,23251.99,7388.08,13148.5
2019-11-04,3078.27,3075.75,,7369.69,13136.28
2019-11-01,3066.91,3063.25,22850.77,7302.42,12961.05
2019-10-31,3037.56,3035.75,22927.04,7248.38,12866.79
2019-10-30,3046.77,3047.75,22843.12,7330.78,12910.23
2019-10-29,3036.89,3035.75,22974.13,7306.26,12939.62
2019-10-28,3039.42,3036.25,22867.27,7331.28,12941.71
2019-10-25,3022.55,3020.25,22799.81,7324.47,12894.51
2019-10-24,3010.29,3004.25,22750.6,7328.25,12872.1
2019-10-23,3004.52,3005.75,22625.38,7260.74,12798.19
2019-10-22,2995.99,2994.5,,7212.49,12754.69
2019-10-21,3006.72,3006.5,22548.9,7163.64,12747.96
2019-10-18,2986.2,2988.25,22492.68,7150.57,12633.6
2019-10-17,2997.95,2998.0,22451.86,7182.32,12654.95
2019-10-16,2989.69,2991.5,22472.92,7167.95,12670.11
2019-10-15,2995.68,2997.75,22207.21,7211.64,12629.79
2019-10-14,2966.15,2965.5,,7213.45,12486.56
2019-10-11,2970.27,2970.75,21798.87,7247.08,12511.65
2019-10-10,2938.13,2941.0,21551.98,7186.36,12164.2
2019-10-09,2919.4,2919.0,21456.38,7166.5,12094.26
2019-10-08,2893.06,2892.5,21587.78,7143.15,11970.2
2019-10-07,2938.79,2937.5,21375.25,7197.88,12097.43
2019-10-04,2952.01,2951.0,21410.2,7155.38,12012.81
2019-10-03,2910.63,2911.75,21341.74,7077.64,
2019-10-02,2887.61,2880.5,21778.61,7122.54,11925.25
2019-10-01,2940.25,2937.75,21885.24,7360.32,12263.83
2019-09-30,2976.74,2978.5,21755.84,7408.21,12428.08
2019-09-27,2961.79,2963.75,21878.9,7426.21,12380.94
2019-09-26,2977.62,2980.5,22048.24,7351.08,12288.54
2019-09-25,2984.87,2986.25,22020.15,7289.99,12234.18
2019-09-24,2966.6,2970.25,22098.84,7291.43,12307.15
2019-09-23,2991.78,2997.0,,7326.08,12342.33
2019-09-20,2992.07,3013.61,22079.09,7344.92,12468.01
2019-09-19,3006.79,3006.0,22044.45,7356.42,12457.7
2019-09-18,3006.73,3006.25,21960.71,7314.05,12389.62
2019-09-17,3005.7,3005.5,22001.32,7320.4,12372.61
2019-09-16,2997.96,2999.0,,7321.41,12380.31
2019-09-13,3007.39,3006.5,21988.29,7367.46,12468.53
2019-09-12,3009.57,3011.75,21759.61,7344.67,12410.25
2019-09-11,3000.93,3002.0,21597.76,7338.03,12359.07
2019-09-10,2979.39,2978.5,21392.1,7267.95,12268.71
2019-09-09,2978.43,2978.25,21318.42,7235.81,12226.1
2019-09-06,2978.71,2980.75,21199.57,7282.34,12191.73
2019-09-05,2976.0,2972.0,21085.94,7271.17,12126.78
2019-09-04,2937.78,2938.5,20649.14,7311.26,12025.04
2019-09-03,2906.27,2906.0,20625.16,7268.19,11910.86
2019-08-30,2926.46,2924.75,20704.37,7207.18,11939.28
2019-08-29,2924.58,2926.75,20460.93,7184.32,11838.88
2019-08-28,2887.94,2889.75,20479.42,7114.71,11701.02
2019-08-27,2869.16,2865.5,20456.08,7089.58,11730.02
2019-08-26,2878.38,2883.25,20261.04,,11658.04
2019-08-23,2847.11,2855.5,20710.91,7094.98,11611.51
2019-08-22,2922.95,2922.25,20628.01,7128.18,11747.04
2019-08-21,2924.43,2929.25,20618.57,7203.97,11802.85
2019-08-20,2900.51,2898.25,20677.22,7125.0,11651.18
2019-08-19,2923.65,2923.75,20563.16,7189.65,11715.37
2019-08-16,2888.68,2891.5,20418.81,7117.15,11562.74
2019-08-15,2847.6,2848.5,20405.65,7067.01,11412.67
2019-08-14,2840.6,2840.75,20655.13,7147.88,11492.66
2019-08-13,2926.32,2932.0,20455.44,7250.9,11750.13
2019-08-12,2883.09,2880.25,,7226.72,11679.68
2019-08-09,2918.65,2919.75,20684.82,7253.85,11693.8
2019-08-08,2938.09,2940.0,20593.35,7285.9,11845.41
2019-08-07,2883.98,2880.5,20516.56,7198.7,11650.15
2019-08-06,2881.77,2876.0,20585.31,7171.69,11567.96
2019-08-05,2844.74,2830.0,20720.29,7223.85,11658.51
2019-08-02,2932.05,2932.5,21087.16,7407.06,11872.44
2019-08-01,2953.56,2952.0,21540.99,7584.87,12253.15
2019-07-31,2980.38,2982.25,21521.53,7586.78,12189.04
2019-07-30,3013.18,3012.25,21709.31,7646.77,12147.24
2019-07-29,3020.97,3021.75,21616.8,7686.61,12417.47
2019-07-26,3025.86,3024.5,21658.15,7549.06,12419.9
2019-07-25,3003.67,3006.5,21756.55,7489.05,12362.1
2019-07-24,3019.56,3021.5,21709.57,7501.46,12522.89
2019-07-23,3005.47,3008.0,21620.88,7556.86,12490.74
2019-07-22,2985.03,2989.0,21416.79,7514.93,12289.4
2019-07-19,2976.61,2977.0,21466.99,7508.7,12260.07
2019-07-18,2995.11,2997.5,21046.24,7493.09,12227.85
2019-07-17,2984.42,2985.0,21469.18,7535.46,12341.03
2019-07-16,3004.04,3007.0,21535.25,7577.2,12430.97
2019-07-15,3014.3,3017.25,,7531.72,12387.34
2019-07-12,3013.77,3015.5,21685.9,7505.97,12323.32
2019-07-11,2999.91,3004.0,21643.53,7509.82,12332.12
2019-07-10,2993.07,2997.5,21533.48,7530.69,12373.41
2019-07-09,2979.63,2982.0,21565.15,7536.47,12436.55
2019-07-08,2975.95,2978.5,21534.35,7549.27,12543.51
2019-07-05,2990.41,2990.5,21746.38,7553.14,12568.53
2019-07-03,2995.82,3000.25,21638.16,7609.32,12616.24
2019-07-02,2973.01,2979.5,21754.27,7559.19,12526.72
2019-07-01,2964.33,2967.75,21729.97,7497.5,12521.38
2019-06-28,2941.76,2944.25,21275.92,7425.63,12398.8
2019-06-27,2924.92,2931.0,21338.17,7402.33,12271.03
2019-06-26,2913.78,2918.0,21086.59,7416.39,12245.32
2019-06-25,2917.38,2922.0,21193.81,7422.43,12228.44
2019-06-24,2945.35,2952.0,21285.99,7416.69,12274.57
2019-06-21,2950.46,2953.9,21258.64,7407.5,12339.92
2019-06-20,2954.18,2955.75,21462.86,7424.44,12355.39
2019-06-19,2926.46,2929.0,21333.87,7403.54,12308.53
2019-06-18,2917.75,2921.75,20972.71,7443.04,12331.75
2019-06-17,2889.67,2892.0,21124.0,7357.31,12085.82
2019-06-14,2886.98,2890.5,21116.89,7345.78,12096.4
2019-06-13,2891.64,2894.5,21032.0,7368.57,12169.05
2019-06-12,2879.84,2881.0,21129.72,7367.62,12115.68
2019-06-11,2885.72,2887.0,21204.28,7398.45,12155.81
2019-06-10,2886.73,2889.25,21134.42,7375.54,
2019-06-07,2873.34,2875.0,20884.71,7331.94,12045.38
2019-06-06,2843.49,2845.75,20774.04,7259.85,11953.14
2019-06-05,2826.15,2827.75,20776.1,7220.22,11980.81
2019-06-04,2803.27,2805.0,20408.54,7214.29,11971.17
2019-06-03,2744.45,2749.5,20410.88,7184.8,11792.81
2019-05-31,2752.06,2752.5,20601.19,7161.71,11726.84
2019-05-30,2788.86,2790.5,20942.53,7218.16,11902.08
2019-05-29,2783.02,2780.0,21003.37,7185.3,11837.81
2019-05-28,2802.39,2805.0,21260.14,7268.95,12027.05
2019-05-24,2826.06,2831.75,21117.22,7277.73,12011.04
2019-05-23,2822.24,2819.5,21151.14,7231.04,11952.41
2019-05-22,2856.27,2857.5,21283.37,7334.19,12168.74
2019-05-21,2864.36,2866.0,21272.45,7328.92,12143.47
2019-05-20,2840.23,2844.0,21301.73,7310.88,12041.29
2019-05-17,2859.53,2862.0,21250.09,7348.62,12238.94
2019-05-16,2876.32,2878.5,21062.98,7353.51,12310.37
2019-05-15,2850.96,2855.0,21188.56,7296.95,12099.57
2019-05-14,2834.41,2839.25,21067.23,7241.6,11991.62
2019-05-13,2811.87,2807.0,21191.28,7163.68,11876.65
2019-05-10,2881.4,2887.0,21344.92,7203.29,12059.83
2019-05-09,2870.72,2872.75,21402.13,7207.41,11973.92
2019-05-08,2879.42,2887.25,21602.59,7271.0,12179.93
2019-05-07,2884.05,2890.75,21923.72,7260.47,12092.74
2019-05-06,2932.47,2932.5,,,12286.88
2019-05-03,2945.64,2947.5,,7380.64,12412.75
2019-05-02,2917.52,2917.5,,7351.31,12345.42
2019-05-01,2923.73,2923.0,,7385.26,
2019-04-30,2945.83,2948.5,,7418.22,12344.08
2019-04-29,2943.03,2943.0,,7440.66,12328.02
2019-04-26,2939.88,2941.5,22258.73,7428.19,12315.18
2019-04-25,2926.17,2926.25,22307.58,7434.13,12282.6
2019-04-24,2927.25,2930.75,22200.0,7471.75,12313.16
2019-04-23,2933.68,2938.0,22259.74,7523.07,12235.51
2019-04-22,2907.97,2912.5,22217.9,,
2019-04-18,2905.03,2910.0,22090.12,7459.88,12222.39
2019-04-17,2900.45,2900.5,22277.97,7471.32,12153.07
2019-04-16,2907.06,2911.5,22221.66,7469.92,12101.32
2019-04-15,2905.58,2909.5,22169.11,7436.87,12020.28
2019-04-12,2907.41,2912.5,21870.56,7437.06,11999.93
2019-04-11,2888.32,2891.75,21711.38,7417.95,11935.2
2019-04-10,2888.21,2894.5,21687.57,7421.91,11905.91
2019-04-09,2878.2,2882.5,21802.59,7425.57,11850.57
2019-04-08,2895.77,2898.25,21761.65,7451.89,11963.4
2019-04-05,2892.74,2896.0,21807.5,7446.87,12009.75
2019-04-04,2879.39,2882.75,21724.95,7401.94,11988.01
2019-04-03,2873.4,2879.75,21713.21,7418.28,11954.4
