Date,Price,Open,High,Low,Vol.,Change +ACU-
02/20/2025,38678.04,38942.91,38967.01,38468.72,,+AC0-1.24+ACU-
02/19/2025,39164.61,39230.62,39298.05,38994.7,,+AC0-0.27+ACU-
02/18/2025,39270.4,39187.99,39508.55,39151.71,,0.25+ACU-
02/17/2025,39174.25,39094.09,39238.75,39021.23,,0.06+ACU-
02/14/2025,39149.43,39419.25,39543.93,39133.94,,+AC0-0.79+ACU-
02/13/2025,39461.47,39225.5,39581.47,39112.17,,1.28+ACU-
02/12/2025,38963.7,39049.12,39102.65,38794.24,,0.42+ACU-
02/10/2025,38801.17,38736.37,38895.74,38606.32,,0.04+ACU-
02/07/2025,38787.02,38907.76,39007.94,38753.2,,+AC0-0.72+ACU-
02/06/2025,39066.53,38977.58,39190.13,38851.51,,0.61+ACU-
02/05/2025,38831.48,38979.21,39118.95,38682.18,,0.09+ACU-
02/04/2025,38798.37,39078.66,39192.51,38590.96,,0.72+ACU-
02/03/2025,38520.09,38932.66,38948.61,38401.82,,+AC0-2.66+ACU-
01/31/2025,39572.49,39574.38,39681.82,39458.95,,0.15+ACU-
01/30/2025,39513.97,39302.85,39600.93,39221.36,,0.25+ACU-
01/29/2025,39414.78,39273.8,39448.24,39129.14,,1.02+ACU-
01/28/2025,39016.87,39400.02,39448.55,38886.05,,+AC0-1.39+ACU-
01/27/2025,39565.8,40127.74,40255.68,39520.79,,+AC0-0.92+ACU-
01/24/2025,39931.98,40060.49,40279.79,39806.69,,+AC0-0.07+ACU-
01/23/2025,39958.87,39810.06,40036.07,39677.22,,0.79+ACU-
01/22/2025,39646.25,39355.22,39694.57,39332.63,,1.58+ACU-
01/21/2025,39027.98,39163.53,39238.21,38643.84,,0.32+ACU-
01/20/2025,38902.5,38671.77,39032.93,38671.77,,1.17+ACU-
01/17/2025,38451.46,38454.1,38503.94,38055.68,,+AC0-0.31+ACU-
01/16/2025,38572.6,38732.65,38932.54,38426.2,,0.33+ACU-
01/15/2025,38444.58,38721.61,38774.99,38316.01,,+AC0-0.08+ACU-
01/14/2025,38474.3,39010.96,39054.35,38305.91,,+AC0-1.83+ACU-
01/10/2025,39190.4,39550.25,39591.46,39166.05,,+AC0-1.05+ACU-
01/09/2025,39605.09,39888.91,39930.07,39385.05,,+AC0-0.94+ACU-
01/08/2025,39981.06,39879.36,40105.72,39705.81,,+AC0-0.26+ACU-
01/07/2025,40083.3,39584.36,40288.8,39584.36,,1.97+ACU-
01/06/2025,39307.05,39945.42,39993.5,39232.78,,+AC0-1.47+ACU-
12/30/2024,39894.54,40325.78,40325.78,39864.46,,+AC0-0.96+ACU-
12/27/2024,40281.16,39672.15,40398.23,39669.39,,1.80+ACU-
12/26/2024,39568.06,39129.31,39592.28,39110.92,,1.12+ACU-
12/25/2024,39130.43,39168.52,39180.59,38927.16,,0.24+ACU-
12/24/2024,39036.85,39210.23,39245.75,38995.76,,+AC0-0.32+ACU-
12/23/2024,39161.34,39040.72,39210.17,38847.13,,1.19+ACU-
12/20/2024,38701.9,38950.28,39039.68,38701.9,,+AC0-0.29+ACU-
12/19/2024,38813.58,38522.27,38913.07,38355.52,,+AC0-0.69+ACU-
12/18/2024,39081.71,39176.88,39382.69,39081.71,,+AC0-0.72+ACU-
12/17/2024,39364.68,39589.65,39796.22,39364.68,,+AC0-0.24+ACU-
12/16/2024,39457.49,39551.22,39632.17,39371.42,,+AC0-0.03+ACU-
12/13/2024,39470.44,39624.05,39734.99,39247.41,,+AC0-0.95+ACU-
12/12/2024,39849.14,39849.97,40091.55,39827.59,,1.21+ACU-
12/11/2024,39372.23,39357.77,39401.93,39112.8,,0.01+ACU-
12/10/2024,39367.58,39375.49,39465.14,39171.69,,0.53+ACU-
12/09/2024,39160.5,39332.55,39332.55,38972.78,,0.18+ACU-
12/06/2024,39091.17,39371.56,39468.47,38940.44,,+AC0-0.77+ACU-
12/05/2024,39395.6,39610.43,39632.3,39323.04,,0.30+ACU-
12/04/2024,39276.39,39354,39417.08,39062.03,,0.07+ACU-
12/03/2024,39248.86,38748.65,39427.37,38746.05,,1.91+ACU-
12/02/2024,38513.02,38216.95,38552.41,37958.55,,0.80+ACU-
11/29/2024,38208.03,38205.08,38270.06,37986.97,,+AC0-0.37+ACU-
11/28/2024,38349.06,37935.94,38478.32,37801.62,,0.56+ACU-
11/27/2024,38134.97,38327.86,38332.45,37988.99,,+AC0-0.80+ACU-
11/26/2024,38442,38442,38442,38442,,+AC0-0.87+ACU-
11/25/2024,38780.14,38679.93,39053.64,38672.17,,1.30+ACU-
11/22/2024,38283.85,38146.98,38420.63,38085.13,,0.68+ACU-
11/21/2024,38026.17,38352.87,38374.69,37945.21,,+AC0-0.85+ACU-
11/20/2024,38352.34,38475.7,38520.45,38180.15,,+AC0-0.16+ACU-
11/19/2024,38414.43,38396.72,38560.1,38246.36,,0.51+ACU-
11/18/2024,38220.85,38259.59,38548.3,38150.39,,+AC0-1.09+ACU-
11/15/2024,38642.91,38749.56,39101.64,38642.91,,0.28+ACU-
11/14/2024,38535.7,38911.04,39084.44,38535.7,,+AC0-0.48+ACU-
11/13/2024,38721.66,39317.15,39377.24,38600.26,,+AC0-1.66+ACU-
11/12/2024,39376.09,39642.78,39866.72,39137.89,,+AC0-0.40+ACU-
11/11/2024,39533.32,39417.21,39598.74,39315.61,,0.08+ACU-
11/08/2024,39500.37,39783.45,39818.41,39377.87,,0.30+ACU-
11/07/2024,39381.41,39745.23,39884.01,39020.22,,+AC0-0.25+ACU-
11/06/2024,39480.67,38677.95,39664.53,38662.17,,2.61+ACU-
11/05/2024,38474.9,38274.22,38620.19,38159.73,,1.11+ACU-
11/01/2024,38053.67,38504.35,38512.83,37946.66,,+AC0-2.63+ACU-
10/31/2024,39081.25,39179.72,39249.21,38832.21,,+AC0-0.50+ACU-
10/30/2024,39277.39,39102.89,39417.88,39094.3,,0.96+ACU-
10/29/2024,38903.68,38524.3,38903.68,38416.85,,0.77+ACU-
10/28/2024,38605.53,37757.95,38740.17,37757.95,,1.82+ACU-
10/25/2024,37913.92,37954.78,38028.14,37713,,+AC0-0.60+ACU-
10/24/2024,38143.29,37804.52,38320.39,37712.19,,0.10+ACU-
10/23/2024,38104.86,38397.28,38514.33,37987.62,,+AC0-0.80+ACU-
10/22/2024,38411.96,38933.6,38995.03,38200.82,,+AC0-1.39+ACU-
10/21/2024,38954.6,38960.2,39119.67,38775.59,,+AC0-0.07+ACU-
10/18/2024,38981.75,39092.47,39186.64,38893.52,,0.18+ACU-
10/17/2024,38911.19,39263.82,39299.74,38911.19,,+AC0-0.69+ACU-
10/16/2024,39180.3,39362.63,39362.63,39062.85,,+AC0-1.83+ACU-
10/15/2024,39910.55,40047.15,40257.34,39910.55,,0.77+ACU-
10/11/2024,39605.8,39636.87,39668.93,39415.26,,0.57+ACU-
10/10/2024,39380.89,39575.8,39616.59,39282.19,,0.26+ACU-
10/09/2024,39277.96,39385.49,39456.28,39115.63,,0.87+ACU-
10/08/2024,38937.54,39021.13,39117.09,38817.54,,+AC0-1.00+ACU-
10/07/2024,39332.74,39239.92,39560.78,39195.93,,1.80+ACU-
10/04/2024,38635.62,38594.73,38735.29,38501.82,,0.22+ACU-
10/03/2024,38552.06,38459.13,38856.75,38457.62,,1.97+ACU-
10/02/2024,37808.76,38136.2,38213.54,37651.07,,+AC0-2.18+ACU-
10/01/2024,38651.97,38232.47,38718.13,38232.47,,1.93+ACU-
09/30/2024,37919.55,39117.83,39126.36,37797.91,,+AC0-4.80+ACU-
09/27/2024,39829.56,39108.27,39829.56,38917.98,,2.32+ACU-
09/26/2024,38925.63,38266.79,38925.63,38240.65,,2.79+ACU-
09/25/2024,37870.26,37947.35,38109.24,37868.84,,+AC0-0.19+ACU-
09/24/2024,37940.59,38171.36,38427.15,37902.99,,0.57+ACU-
09/20/2024,37723.91,37714.07,37974.72,37654.11,,1.53+ACU-
09/19/2024,37155.33,36958.93,37394.52,36958.93,,2.13+ACU-
09/18/2024,36380.17,36546.04,36675.07,36127.45,,0.49+ACU-
09/17/2024,36203.22,36601.93,36663.18,35828.54,,+AC0-1.03+ACU-
09/13/2024,36581.76,36882.41,36887.4,36441.34,,+AC0-0.68+ACU-
09/12/2024,36833.27,36185.62,36902.21,36172.26,,3.41+ACU-
09/11/2024,35619.77,36029.9,36056.87,35253.43,,+AC0-1.49+ACU-
09/10/2024,36159.16,36386.12,36537.03,36001.58,,+AC0-0.16+ACU-
09/09/2024,36215.75,35805.82,36248.12,35247.87,,+AC0-0.48+ACU-
09/06/2024,36391.47,36815,36898.28,36235.61,,+AC0-0.72+ACU-
09/05/2024,36657.09,36536.25,37099.96,36359.23,,+AC0-1.05+ACU-
09/04/2024,37047.61,38039.91,38080.02,36879.33,,+AC0-4.24+ACU-
09/03/2024,38686.31,38745.76,38967.56,38581.55,,+AC0-0.04+ACU-
09/02/2024,38700.87,39025.31,39080.64,38476.51,,0.14+ACU-
08/30/2024,38647.75,38388.04,38669.79,38316.87,,0.74+ACU-
08/29/2024,38362.53,38119.95,38401.15,37970.2,,+AC0-0.02+ACU-
08/28/2024,38371.76,38221.38,38399.91,38141.49,,0.22+ACU-
08/27/2024,38288.62,38066.31,38365.64,37911.32,,0.47+ACU-
08/26/2024,38110.22,38156.41,38204.81,37825.31,,+AC0-0.66+ACU-
08/23/2024,38364.27,38278.18,38424.27,38053.47,,0.40+ACU-
08/22/2024,38211.01,38033.78,38408.19,37883.86,,0.68+ACU-
08/21/2024,37951.8,37653.34,38026.02,37605.83,,+AC0-0.29+ACU-
08/20/2024,38062.92,37847.85,38236.39,37738.3,,1.80+ACU-
08/19/2024,37388.62,37863.76,38125.27,37318.04,,+AC0-1.77+ACU-
08/16/2024,38062.67,37304.93,38143.55,37304.93,,3.64+ACU-
08/15/2024,36726.64,36381.4,36885.16,36381.4,,0.78+ACU-
08/14/2024,36442.43,36535.6,36683.89,36074.71,,0.58+ACU-
08/13/2024,36232.51,35490.58,36232.51,35476.79,,3.45+ACU-
08/09/2024,35025,35272.34,35671.31,34445.57,,0.56+ACU-
08/08/2024,34831.15,34645.79,35379.65,34207.16,,+AC0-0.74+ACU-
08/07/2024,35089.62,34122.35,35849.77,33739.46,,1.19+ACU-
08/06/2024,34675.46,32077.33,34911.8,32077.33,,10.23+ACU-
08/05/2024,31458.42,35249.36,35301.18,31156.12,,+AC0-12.40+ACU-
08/02/2024,35909.7,37444.17,37471.52,35880.15,,+AC0-5.81+ACU-
08/01/2024,38126.33,38781.56,38781.56,37737.88,,+AC0-2.49+ACU-
07/31/2024,39101.82,38140.77,39188.37,37954.38,,1.49+ACU-
07/30/2024,38525.95,38241.35,38531.16,38076.7,,0.15+ACU-
07/29/2024,38468.63,38139.12,38719.7,38010.01,,2.13+ACU-
07/26/2024,37667.41,37792.87,38105.96,37611.19,,+AC0-0.53+ACU-
07/25/2024,37869.51,38524.2,38557.79,37825.58,,+AC0-3.28+ACU-
07/24/2024,39154.85,39336.74,39643.27,39096.5,,+AC0-1.11+ACU-
07/23/2024,39594.39,39864.09,39927.89,39519.91,,+AC0-0.01+ACU-
07/22/2024,39599,39947.95,39973.2,39519.39,,+AC0-1.16+ACU-
07/19/2024,40063.79,39965.91,40212.9,39824.58,,+AC0-0.16+ACU-
07/18/2024,40126.35,40521.71,40587.63,40104.22,,+AC0-2.36+ACU-
07/17/2024,41097.69,41416.18,41466.45,41054.72,,+AC0-0.43+ACU-
07/16/2024,41275.08,41366.79,41520.07,41220.65,,0.20+ACU-
07/12/2024,41190.68,41668.86,41754.76,41188.29,,+AC0-2.45+ACU-
07/11/2024,42224.02,42343.72,42426.77,42102.46,,0.94+ACU-
07/10/2024,41831.99,41444.33,41889.16,41430.38,,0.61+ACU-
07/09/2024,41580.17,40953.41,41769.35,40942.44,,1.96+ACU-
07/08/2024,40780.7,40863.14,41112.24,40780.7,,+AC0-0.32+ACU-
07/05/2024,40912.37,41009.36,41100.13,40746.89,,0.00+ACU-
07/04/2024,40913.65,40747.59,40971.23,40604.15,,0.82+ACU-
07/03/2024,40580.76,40225.83,40694.21,40172.85,,1.26+ACU-
07/02/2024,40074.69,39543.61,40113.48,39457.62,,1.12+ACU-
07/01/2024,39631.06,39839.82,39942.69,39537.1,,0.12+ACU-
06/28/2024,39583.08,39593.01,39783.7,39485.73,,0.61+ACU-
06/27/2024,39341.54,39434.47,39439.24,39193.51,,+AC0-0.82+ACU-
06/26/2024,39667.07,39364.73,39788.63,39233.56,,1.26+ACU-
06/25/2024,39173.15,38833.9,39215.07,38758.07,,0.95+ACU-
06/24/2024,38804.65,38497.42,38905.47,38416.07,,0.54+ACU-
06/21/2024,38596.47,38608.66,38795.68,38532.13,,+AC0-0.09+ACU-
06/20/2024,38633.02,38410.32,38637.62,38263.08,,0.16+ACU-
06/19/2024,38570.76,38653.91,38797.97,38453.41,,0.23+ACU-
06/18/2024,38482.11,38433.48,38519.02,38332.89,,1.00+ACU-
06/17/2024,38102.44,38440.98,38442.7,37950.2,,+AC0-1.83+ACU-
06/14/2024,38814.56,38587.57,39025.7,38554.75,,0.24+ACU-
06/13/2024,38720.47,39182.06,39252.44,38689.79,,+AC0-0.40+ACU-
06/12/2024,38876.71,38865.15,38945.99,38809.36,,+AC0-0.66+ACU-
06/11/2024,39134.79,39175.59,39336.66,39074.88,,0.25+ACU-
06/10/2024,39038.16,38689.78,39081.54,38689.78,,0.92+ACU-
06/07/2024,38683.93,38597.55,38747.27,38560.85,,+AC0-0.05+ACU-
06/06/2024,38703.51,38841.66,39011.93,38693.5,,0.55+ACU-
06/05/2024,38490.17,38654.09,38656.41,38343.98,,+AC0-0.89+ACU-
06/04/2024,38837.46,38702.54,38895.06,38591.79,,+AC0-0.22+ACU-
06/03/2024,38923.03,38734.95,39032.5,38734.95,,1.13+ACU-
05/31/2024,38487.9,38173.22,38526.93,38087.61,,1.14+ACU-
05/30/2024,38054.13,38112.77,38138.03,37617,,+AC0-1.30+ACU-
05/29/2024,38556.87,38880.5,39141.99,38524.24,,+AC0-0.77+ACU-
05/28/2024,38855.37,38879.15,38981.97,38756.13,,+AC0-0.11+ACU-
05/27/2024,38900.02,38766.21,38900.02,38667.93,,0.66+ACU-
05/24/2024,38646.11,38506.03,38740.82,38367.7,,+AC0-1.17+ACU-
05/23/2024,39103.22,38803.13,39129.47,38617.43,,1.26+ACU-
05/22/2024,38617.1,38823.91,38854.99,38592.94,,+AC0-0.85+ACU-
05/21/2024,38946.93,39232.16,39346.15,38942.28,,+AC0-0.31+ACU-
05/20/2024,39069.68,38761.71,39437.16,38703.7,,0.73+ACU-
05/17/2024,38787.38,38561.04,38842.49,38539.56,,+AC0-0.34+ACU-
05/16/2024,38920.26,38645.96,38949.38,38513.33,,1.39+ACU-
05/15/2024,38385.73,38533.09,38816.6,38335.61,,0.08+ACU-
05/14/2024,38356.06,38287.99,38477.68,38084.71,,0.46+ACU-
05/13/2024,38179.46,38211.61,38273.4,37969.58,,+AC0-0.13+ACU-
05/10/2024,38229.11,38361.79,38741.88,38126.91,,0.41+ACU-
05/09/2024,38073.98,38242.92,38429.81,38072.24,,+AC0-0.34+ACU-
05/08/2024,38202.37,38677.57,38749.35,38159.85,,+AC0-1.63+ACU-
05/07/2024,38835.1,38636.23,38863.14,38541.97,,1.57+ACU-
05/02/2024,38236.07,38004.01,38355.6,37958.19,,+AC0-0.10+ACU-
05/01/2024,38274.05,38107.38,38433.34,38036.24,,+AC0-0.34+ACU-
04/30/2024,38405.66,38312.66,38608.17,38182.11,,1.24+ACU-
04/26/2024,37934.76,37725.61,38097.54,37550.7,,0.81+ACU-
04/25/2024,37628.48,38065.91,38129.53,37604.23,,+AC0-2.16+ACU-
04/24/2024,38460.08,37871.92,38460.08,37857.47,,2.42+ACU-
04/23/2024,37552.16,37797.06,37817.78,37397.27,,0.30+ACU-
04/22/2024,37438.61,37240.93,37511.8,37052.63,,1.00+ACU-
04/19/2024,37068.35,37724.47,37749.48,36733.06,,+AC0-2.66+ACU-
04/18/2024,38079.7,37745.04,38216.75,37644.91,,0.31+ACU-
04/17/2024,37961.8,38587.47,38587.61,37961.8,,+AC0-1.32+ACU-
04/16/2024,38471.2,38750.67,38764.82,38322.32,,+AC0-1.94+ACU-
04/15/2024,39232.8,39056.93,39232.8,38820.95,,+AC0-0.74+ACU-
04/12/2024,39523.55,39722.02,39774.82,39457.73,,0.21+ACU-
04/11/2024,39442.63,39090.68,39473.48,39065.31,,+AC0-0.35+ACU-
04/10/2024,39581.81,39582.33,39708.7,39510.48,,+AC0-0.48+ACU-
04/09/2024,39773.13,39496.95,39773.13,39476.13,,1.08+ACU-
04/08/2024,39347.04,39391.98,39617.36,39197,,0.91+ACU-
04/05/2024,38992.08,39237.39,39274.76,38774.24,,+AC0-1.96+ACU-
04/04/2024,39773.14,39928.33,40243.02,39773.14,,0.81+ACU-
04/03/2024,39451.85,39503.72,39625.9,39217.04,,+AC0-0.97+ACU-
04/02/2024,39838.91,39892.59,40151.05,39707.87,,0.09+ACU-
04/01/2024,39803.09,40277.45,40697.22,39706.45,,+AC0-1.40+ACU-
03/29/2024,40369.44,40277.45,40521.71,40268.11,,0.50+ACU-
03/28/2024,40168.07,40324.42,40482.02,40054.06,,+AC0-1.46+ACU-
03/27/2024,40762.73,40517.17,40979.36,40452.21,,0.90+ACU-
03/26/2024,40398.03,40345.04,40529.53,40280.85,,+AC0-0.04+ACU-
03/25/2024,40414.12,40798.96,40837.18,40414.12,,+AC0-1.16+ACU-
03/22/2024,40888.43,40942.88,41087.75,40714.14,,0.18+ACU-
03/21/2024,40815.66,40511.55,40823.32,40452.19,,2.03+ACU-
03/19/2024,40003.6,39622.58,40003.6,39407.5,,0.66+ACU-
03/18/2024,39740.44,38960.99,39769.11,38935.47,,2.67+ACU-
03/15/2024,38707.64,38548.16,38808.68,38519.94,,+AC0-0.26+ACU-
03/14/2024,38807.38,38591.73,38840.33,38400.17,,0.29+ACU-
03/13/2024,38695.97,39059.95,39147.8,38452.57,,+AC0-0.26+ACU-
03/12/2024,38797.51,38470.39,38841.8,38271.38,,+AC0-0.06+ACU-
03/11/2024,38820.49,39232.14,39241.28,38496.66,,+AC0-2.19+ACU-
03/08/2024,39688.94,39809.56,39989.33,39551.6,,0.23+ACU-
03/07/2024,39598.71,40331.06,40472.11,39518.4,,+AC0-1.23+ACU-
03/06/2024,40090.78,39792.37,40147.77,39769.04,,+AC0-0.02+ACU-
03/05/2024,40097.63,39881.73,40226.99,39840.34,,+AC0-0.03+ACU-
03/04/2024,40109.23,40201.76,40314.64,40001.55,,0.50+ACU-
03/01/2024,39910.82,39254.69,39990.23,39224.64,,1.90+ACU-
02/29/2024,39166.19,38935.53,39250.12,38876.81,,+AC0-0.11+ACU-
02/28/2024,39208.03,39189.22,39283.95,39075.47,,+AC0-0.08+ACU-
02/27/2024,39239.52,39260.78,39426.29,39113.03,,0.01+ACU-
02/26/2024,39233.71,39320.64,39388.08,39181.03,,0.35+ACU-
02/22/2024,39098.68,38508.07,39156.97,38508.07,,2.19+ACU-
02/21/2024,38262.16,38191.97,38339.7,38095.15,,+AC0-0.26+ACU-
02/20/2024,38363.61,38510.37,38742.33,38288.04,,+AC0-0.28+ACU-
02/19/2024,38470.38,38473.41,38555.84,38281.7,,+AC0-0.04+ACU-
02/16/2024,38487.24,38517.37,38865.06,38361.55,,0.86+ACU-
02/15/2024,38157.94,38017.83,38188.74,37935.36,,1.21+ACU-
02/14/2024,37703.32,37712.87,37825.85,37594.47,,+AC0-0.69+ACU-
02/13/2024,37963.97,37248.36,38010.69,37184.1,,2.89+ACU-
02/09/2024,36897.42,36915.44,37287.26,36807.03,,0.09+ACU-
02/08/2024,36863.28,36258.84,36956.97,36206.2,,2.06+ACU-
02/07/2024,36119.92,36002.99,36195.5,35854.63,,+AC0-0.11+ACU-
02/06/2024,36160.66,36249.08,36294.48,36065.98,,+AC0-0.53+ACU-
02/05/2024,36354.16,36419.34,36452.62,36213,,0.54+ACU-
02/02/2024,36158.02,36249.99,36441.09,36083.61,,0.41+ACU-
02/01/2024,36011.46,36008.56,36146.36,35924.6,,+AC0-0.76+ACU-
01/31/2024,36286.71,35747.89,36292.53,35704.58,,0.61+ACU-
01/30/2024,36065.86,36196.64,36249.03,36039.31,,0.11+ACU-
01/29/2024,36026.94,35814.29,36186.87,35813.77,,0.77+ACU-
01/26/2024,35751.07,36003,36060.4,35687.58,,+AC0-1.34+ACU-
01/25/2024,36236.47,36236.47,36236.47,36236.47,,0.03+ACU-
01/24/2024,36226.48,36415.66,36471.39,36104.89,,+AC0-0.80+ACU-
01/23/2024,36517.57,36605.3,36984.51,36436.07,,+AC0-0.08+ACU-
01/22/2024,36546.95,36294.1,36571.8,36225.91,,1.62+ACU-
01/19/2024,35963.27,35913.72,36076.23,35790.07,,1.40+ACU-
01/18/2024,35466.17,35371.25,35728.09,35371.25,,+AC0-0.03+ACU-
01/17/2024,35477.75,35850.18,36239.22,35476.52,,+AC0-0.40+ACU-
01/16/2024,35619.18,35909.2,35955.68,35587.53,,+AC0-0.79+ACU-
01/15/2024,35901.79,35634.12,36008.23,35544.32,,0.91+ACU-
01/12/2024,35577.11,35601.65,35839.65,35362.24,,1.50+ACU-
01/11/2024,35049.86,34871.33,35157.56,34849.57,,1.77+ACU-
01/10/2024,34441.72,33896.33,34539.02,33885.74,,2.01+ACU-
01/09/2024,33763.18,33704.83,33990.28,33600.32,,1.16+ACU-
01/05/2024,33377.42,33397.52,33568.04,33257.43,,0.27+ACU-
01/04/2024,33288.29,33193.05,33299.39,32693.18,,+AC0-0.53+ACU-
12/29/2023,33464.17,33458.64,33652.71,33305.17,,+AC0-0.22+ACU-
12/28/2023,33539.62,33477.47,33571.73,33411.24,,+AC0-0.42+ACU-
12/27/2023,33681.24,33532.97,33755.75,33521.52,,1.13+ACU-
12/26/2023,33305.85,33295.68,33312.26,33181.36,,0.16+ACU-
12/25/2023,33254.03,33414.51,33414.51,33221.57,,0.26+ACU-
12/22/2023,33169.05,33257.95,33375.19,33151.7,,0.09+ACU-
12/21/2023,33140.47,33276.81,33337.84,33097.79,,+AC0-1.59+ACU-
12/20/2023,33675.94,33467.32,33824.06,33467.32,,1.37+ACU-
12/19/2023,33219.39,32774.21,33219.39,32654.43,,1.41+ACU-
12/18/2023,32758.98,32769.23,32790.58,32541.23,,+AC0-0.64+ACU-
12/15/2023,32970.55,32760.56,33122.33,32732.66,,0.87+ACU-
12/14/2023,32686.25,33032.3,33120.55,32515.04,,+AC0-0.73+ACU-
12/13/2023,32926.35,32973.47,33104.47,32864.38,,0.25+ACU-
12/12/2023,32843.7,33107.65,33172.13,32800.24,,0.16+ACU-
12/11/2023,32791.8,32665.09,32933.08,32650.1,,1.50+ACU-
12/08/2023,32307.86,32600.47,32604.35,32205.38,,+AC0-1.68+ACU-
12/07/2023,32858.31,33165.72,33195.87,32814.69,,+AC0-1.76+ACU-
12/06/2023,33445.9,32928.92,33452.13,32914.09,,2.04+ACU-
12/05/2023,32775.82,33022.38,33089.82,32726.68,,+AC0-1.37+ACU-
12/04/2023,33231.27,33318.07,33324.38,33023.04,,+AC0-0.60+ACU-
12/01/2023,33431.51,33537.44,33551.57,33397.42,,+AC0-0.17+ACU-
11/30/2023,33486.89,33260.14,33486.89,33161.07,,0.50+ACU-
11/29/2023,33321.22,33244.43,33516.23,33179.07,,+AC0-0.26+ACU-
11/28/2023,33408.39,33520.39,33545.85,33298.04,,+AC0-0.12+ACU-
11/27/2023,33447.67,33710.03,33811.41,33397.04,,+AC0-0.53+ACU-
11/24/2023,33625.53,33752.05,33817.86,33622.57,,0.52+ACU-
11/22/2023,33451.83,33182.99,33593.5,33182.99,,0.29+ACU-
11/21/2023,33354.14,33453.15,33460.32,33254.73,,+AC0-0.10+ACU-
11/20/2023,33388.03,33559.62,33853.46,33352.69,,+AC0-0.59+ACU-
11/17/2023,33585.2,33344.85,33599.63,33263.67,,0.48+ACU-
11/16/2023,33424.41,33399.59,33614.13,33233.84,,+AC0-0.28+ACU-
11/15/2023,33519.7,33112.31,33556.52,33096.93,,2.52+ACU-
11/14/2023,32695.93,32760.51,32836.27,32667.4,,0.34+ACU-
11/13/2023,32585.11,32818.15,32913.31,32499.28,,0.05+ACU-
11/10/2023,32568.11,32491.24,32598.93,32248.24,,+AC0-0.24+ACU-
11/09/2023,32646.46,32316.39,32723.71,32193.2,,1.49+ACU-
11/08/2023,32166.48,32457.23,32512.17,32049.34,,+AC0-0.33+ACU-
11/07/2023,32271.82,32551.77,32591.11,32250.93,,+AC0-1.34+ACU-
11/06/2023,32708.48,32450.82,32766.54,32395.5,,2.37+ACU-
11/02/2023,31949.89,31987.02,32087.13,31878.36,,1.10+ACU-
11/01/2023,31601.65,31311.22,31601.65,31301.51,,2.41+ACU-
10/31/2023,30858.85,30694.96,30973.66,30552.65,,0.53+ACU-
10/30/2023,30696.96,30663.48,30762.5,30538.29,,+AC0-0.95+ACU-
10/27/2023,30991.69,30713.79,31081.48,30687.33,,1.27+ACU-
10/26/2023,30601.78,30902.92,30943.33,30567.61,,+AC0-2.14+ACU-
10/25/2023,31269.92,31302.51,31466.92,31195.58,,0.67+ACU-
10/24/2023,31062.35,31157.01,31210.26,30551.67,,0.20+ACU-
10/23/2023,30999.55,31151.98,31177.41,30974.26,,+AC0-0.83+ACU-
10/20/2023,31259.36,31164.89,31428.97,31093.9,,+AC0-0.54+ACU-
10/19/2023,31430.62,31579.54,31669.42,31399.17,,+AC0-1.91+ACU-
10/18/2023,32042.25,32033.81,32101.47,31866.95,,0.01+ACU-
10/17/2023,32040.29,32063.79,32260.77,31901.39,,1.20+ACU-
10/16/2023,31659.03,31983.04,31999.79,31564.31,,+AC0-2.03+ACU-
10/13/2023,32315.99,32328.39,32533.08,32249.03,,+AC0-0.55+ACU-
10/12/2023,32494.66,32120.94,32494.66,32120.94,,1.75+ACU-
10/11/2023,31936.51,31847.1,32037.07,31804.09,,0.60+ACU-
10/10/2023,31746.53,31314.67,31818.26,31314.67,,2.43+ACU-
10/06/2023,30994.67,31003.95,31160.45,30928.16,,+AC0-0.26+ACU-
10/05/2023,31075.36,30733.65,31083.9,30565.32,,1.80+ACU-
10/04/2023,30526.88,30765.03,30830.85,30487.67,,+AC0-2.28+ACU-
10/03/2023,31237.94,31607.97,31607.97,31157.4,,+AC0-1.64+ACU-
10/02/2023,31759.88,32101.97,32401.58,31759.88,,+AC0-0.31+ACU-
09/29/2023,31857.62,32018.64,32027.46,31717.74,,+AC0-0.05+ACU-
09/28/2023,31872.52,32119.37,32164.45,31674.42,,+AC0-1.54+ACU-
09/27/2023,32371.9,32023.37,32371.9,31960.32,,0.18+ACU-
09/26/2023,32315.05,32640.05,32643.41,32315.05,,+AC0-1.11+ACU-
09/25/2023,32678.62,32517.26,32722.22,32388.28,,0.85+ACU-
09/22/2023,32402.41,32189.32,32535.67,32154.53,,+AC0-0.52+ACU-
09/21/2023,32571.03,32865.56,32939.89,32550.65,,+AC0-1.37+ACU-
09/20/2023,33023.78,33261.35,33267.14,32988.65,,+AC0-0.66+ACU-
09/19/2023,33242.59,33296.23,33337.23,33128.86,,+AC0-0.87+ACU-
09/15/2023,33533.09,33428.44,33634.31,33391.46,,1.10+ACU-
09/14/2023,33168.1,32925.54,33244.45,32851.24,,1.41+ACU-
09/13/2023,32706.52,32742.29,32872.44,32616.65,,+AC0-0.21+ACU-
09/12/2023,32776.37,32629.16,32799.69,32486.48,,0.95+ACU-
09/11/2023,32467.76,32690.54,32746.14,32391.69,,+AC0-0.43+ACU-
09/08/2023,32606.84,32916.25,32920.43,32512.8,,+AC0-1.16+ACU-
09/07/2023,32991.08,33118.55,33322.45,32986.35,,+AC0-0.75+ACU-
